run_folder,algorithm,var_nm3,var_nm10,var_nm4,var_wnm2,var_wpm5,var_lpm5,var_wnm0,var_lpm0,var_capv,obj_Gain,obj_PM,pass_fail,run_id,is_real
nsga2_20260905_204404,nsga2,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,74.73438503215496,93.61311117788188,FAIL,20260905_204404,0
nsga2_20260905_204404,nsga2,19.679239424846678,12.249507872571973,18.464356327357553,2.53775401004893e-05,8.59866252897714e-06,6.5792749460782635e-06,4.9048744006864935e-05,1.8054177096212956e-06,2.2316013865660104e-12,54.748454204118815,142.0952941602274,FAIL,20260905_204404,0
nsga2_20260905_204404,nsga2,3.391928384966276,4.971163486888842,4.300691970257537,3.457461872571992e-05,5.0480731358870144e-05,1.1845331945071944e-06,4.887496630158072e-05,2.340296249585209e-06,2.2014115459784176e-12,88.8,28.15,FAIL,20260905_204404,1
nsga2_20260905_204404,nsga2,3.084958616127238,2.4149355685254497,6.39232328993849,1.5912454611434417e-05,3.2578849069897736e-05,5.978647304403044e-06,9.717749056928953e-05,7.859309281775453e-06,8.120205533555246e-12,74.45714553327936,102.79957443560906,FAIL,20260905_204404,0
nsga2_20260905_204404,nsga2,19.679239424846678,4.05238816672741,8.57385063123683,1.9569055533254148e-05,4.8307785838989716e-05,6.423152677606254e-06,6.967485748907519e-05,8.687881073961252e-06,4.1055729240508316e-12,73.86976977103772,123.7763123864269,FAIL,20260905_204404,0
nsga2_20260905_210058,nsga2,3.084958616127238,4.861589337660535,6.39232328993849,1.5912454611434417e-05,3.151087152434779e-05,5.978647304403044e-06,9.717749056928953e-05,7.859309281775453e-06,8.120205533555246e-12,74.45,102.8,FAIL,20260905_210058,1
nsga2_20260905_210058,nsga2,19.679239424846678,4.05238816672741,19.399815924886823,2.53775401004893e-05,1.18518015633358e-05,6.423152677606254e-06,6.967485748907519e-05,1.8054177096212956e-06,4.1055729240508316e-12,43.160162555979944,143.3993582653986,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,74.77071236521053,102.22526179568212,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,3.084958616127238,4.861589337660535,6.39232328993849,1.5912454611434417e-05,3.151087152434779e-05,5.978647304403044e-06,9.717749056928953e-05,7.657283897892457e-06,8.120205533555246e-12,74.39471942698533,103.01209905353284,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,19.679239424846678,4.05238816672741,18.7479790871241,2.53775401004893e-05,1.18518015633358e-05,6.423152677606254e-06,6.967485748907519e-05,1.7708116282923245e-06,4.1055729240508316e-12,43.5117438809691,143.39366124606113,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,3.21872217580597,5.526688420846085,15.256928779970998,3.4556796431753134e-05,3.264576626758931e-05,9.892923825188185e-06,9.617722220827954e-05,7.068337525129158e-06,1.9767641640039474e-12,65.28918182959634,111.44332021515605,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,19.45464229787073,4.05238816672741,19.895670152899363,2.53775401004893e-05,7.981407259302175e-05,6.446340090448165e-06,6.957302620292621e-05,2.3298036367203945e-06,8.324006544175533e-12,45.53614185540514,142.42875762279692,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,2.882368308744426,4.604257212585786,6.60512241330487,3.850795646748557e-05,5.26947375840662e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,82.57351285457611,40.482067949104945,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,3.217618168880638,5.526688420846085,15.256928779970998,3.4556796431753134e-05,3.264576626758931e-05,9.53946022308417e-06,9.71392644369667e-05,7.068337525129158e-06,8.021464395544247e-12,63.33172334937641,111.96775422438793,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,19.679239424846678,4.05238816672741,19.399815924886823,2.580072989672546e-05,1.18518015633358e-05,6.423152677606254e-06,6.967485748907519e-05,1.8054177096212956e-06,4.226799349573384e-12,43.42143140533664,143.39924784892983,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,3.08606262305257,4.861589337660535,6.39232328993849,1.5912454611434417e-05,2.641813070205374e-05,7.17373971322601e-06,9.621544834060238e-05,7.859309281775453e-06,2.076584438412297e-12,71.87475625835498,108.13218886565457,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,15.662513014408317,13.052230890184095,17.149462706109553,1.4254137762744129e-05,5.018553614446604e-05,1.2322961807551182e-06,4.8998387940426725e-05,2.8390649339403847e-06,8.10464301829529e-12,75.69840816160911,41.45495423038314,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,19.86287893576313,4.05238816672741,19.49216843714567,2.53775401004893e-05,1.18518015633358e-05,6.423152677606254e-06,7.006384031311e-05,4.714103565564073e-06,4.503875656568621e-12,60.755636992840216,133.27965860129228,FAIL,20260905_210058,0
nsga2_20260905_212114,nsga2,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_212114,1
nsga2_20260905_212114,nsga2,7.835951603359595,10.551848383952235,15.39675256466955,1.9260198752204024e-05,5.0529154134394596e-05,6.774303583674978e-06,7.86610951451767e-05,9.730184927745436e-06,3.5691870590702062e-12,85.62,153.5,PASS,20260905_212114,1
nsga2_20260905_212114,nsga2,3.412580395267021,10.258465668278804,8.138707123322597,1.587706056456488e-05,7.469866842747526e-05,6.065362393903705e-06,5.227737710399618e-05,7.607634897220491e-06,8.120205533555246e-12,92.28,141.3,PASS,20260905_212114,1
nsga2_20260905_213641,nsga2,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_213641,1
nsga2_20260905_213641,nsga2,7.835951603359595,10.551848383952235,15.39675256466955,1.9260198752204024e-05,5.0529154134394596e-05,6.774303583674978e-06,7.86610951451767e-05,9.730184927745436e-06,3.5691870590702062e-12,85.62,153.5,PASS,20260905_213641,1
nsga2_20260905_213641,nsga2,3.412580395267021,10.258465668278804,8.138707123322597,1.587706056456488e-05,7.469866842747526e-05,6.065362393903705e-06,5.227737710399618e-05,7.607634897220491e-06,8.120205533555246e-12,92.28,141.3,PASS,20260905_213641,1
nsga2_20260905_215236,nsga2,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_215236,1
nsga2_20260905_215236,nsga2,7.835951603359595,10.551848383952235,15.39675256466955,1.9260198752204024e-05,5.0529154134394596e-05,6.774303583674978e-06,7.86610951451767e-05,9.730184927745436e-06,3.5691870590702062e-12,85.62,153.5,PASS,20260905_215236,1
nsga2_20260905_215236,nsga2,3.412580395267021,10.258465668278804,8.138707123322597,1.587706056456488e-05,7.469866842747526e-05,6.065362393903705e-06,5.227737710399618e-05,7.607634897220491e-06,8.120205533555246e-12,92.28,141.3,PASS,20260905_215236,1
nsga2_20260905_221606,nsga2,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_221606,1
nsga2_20260905_221606,nsga2,7.835951603359595,10.551848383952235,15.39675256466955,1.9260198752204024e-05,5.0529154134394596e-05,6.774303583674978e-06,7.86610951451767e-05,9.730184927745436e-06,3.5691870590702062e-12,85.62,153.5,PASS,20260905_221606,1
nsga2_20260905_221606,nsga2,3.412580395267021,10.258465668278804,8.138707123322597,1.587706056456488e-05,7.469866842747526e-05,6.065362393903705e-06,5.227737710399618e-05,7.607634897220491e-06,8.120205533555246e-12,92.28,141.3,PASS,20260905_221606,1
nsga2_20260910_115119,nsga2,10.230871817803992,17.900268852631005,18.746826803168744,1.808242127644079e-05,5.728152412375716e-05,3.55775921522145e-06,5.955171301090977e-05,3.710156642317766e-06,4.524571004753451e-12,67.13,112.7,FAIL,20260910_115119,1
nsga2_20260910_115119,nsga2,19.63587143674837,14.0252977051332,19.348288406014124,3.451580250937572e-05,3.756367157190732e-05,3.4930255583876e-06,7.223238751734994e-05,5.490866063519396e-06,3.792176880030601e-12,48.49,139.4,FAIL,20260910_115119,1
nsga2_20260910_115119,nsga2,10.230871817803992,17.900268852631005,12.745661535667786,1.808242127644079e-05,5.8793318522582026e-05,1.8481504701363093e-06,5.955171301090977e-05,3.710156642317766e-06,4.524571004753451e-12,84.55,61.51,FAIL,20260910_115119,1
nsga2_20260910_115119,nsga2,10.230871817803992,13.856268680785359,12.9098691553056,1.808242127644079e-05,5.8793318522582026e-05,3.5092291777917874e-06,5.955443885975344e-05,3.710156642317766e-06,4.499866542574611e-12,83.33,69.65,FAIL,20260910_115119,1
nsga2_20260910_115119,nsga2,19.63587143674837,18.06929442471525,19.348288406014124,3.451580250937572e-05,3.756367157190732e-05,1.8319468589275889e-06,7.222966166850586e-05,5.7363867313535135e-06,3.816881342209441e-12,48.5,133.3,FAIL,20260910_115119,1
nsga2_20260910_121233,nsga2,9.367165939599897,19.13988621753205,10.498020460065293,2.1433862654999053e-05,6.213528116593316e-05,9.726903704499425e-06,6.84661911461126e-05,4.870428823436413e-06,7.762606639789824e-12,82.46,152.5,FAIL,20260910_121233,1
nsga2_20260910_121233,nsga2,9.367165939599897,19.13988621753205,10.498020460065293,2.1433862654999053e-05,7.290834022640967e-05,9.796493259123754e-06,9.104790273977011e-05,4.798890021578085e-06,7.762606639789824e-12,84.1161568182284,131.86725157974593,FAIL,20260910_121233,0
nsga2_20260910_122006,nsga2,9.367165939599897,19.33738657261278,10.498020460065293,2.1433862654999053e-05,6.213528116593316e-05,9.726903704499425e-06,6.83405283517971e-05,4.875145717084851e-06,7.762606639789824e-12,83.1433561581471,152.557788143188,FAIL,20260910_122006,0
nsga2_20260910_122006,nsga2,9.367165939599897,19.358940291438504,10.631397510108947,2.1433862654999053e-05,6.213528116593316e-05,9.869975925778905e-06,6.872356229537434e-05,4.949991357932595e-06,7.803570400532287e-12,66.25120648444097,152.82495653018387,FAIL,20260910_122006,0
nsga2_20260910_122006,nsga2,9.397477158171277,18.930373460044056,1.5380737517637963,6.476878842028327e-06,6.716125414495493e-05,6.519121397946257e-06,6.178208677144525e-05,4.531258028490339e-06,7.75242442825033e-12,85.1811260288661,125.58660856100163,PASS,20260910_122006,0
